"fecha";"Run Fondo";"periodo";"rent";"serie"
2023-06-02;"8305";YTD;0.01;APV
2023-06-03;"8305";"1M";0.01;APV
2023-06-03;"8305";"3M";-0.01;APV
2023-06-03;"8305";"6M";-0.01;APV
2023-06-03;"8305";"1Y";-0.03;APV
2023-06-03;"8305";YTD;0.01;APV
2023-06-04;"8305";"1M";0.01;APV
2023-06-04;"8305";"3M";-0.01;APV
2023-06-04;"8305";"6M";-0.01;APV
2023-06-04;"8305";"1Y";-0.03;APV
2023-06-04;"8305";YTD;0.01;APV
2023-06-05;"8305";"1M";0.00;APV
2023-06-05;"8305";"3M";-0.01;APV
2023-06-05;"8305";"6M";0.00;APV
2023-06-05;"8305";"1Y";-0.03;APV
2023-06-05;"8305";YTD;0.01;APV
2023-06-06;"8305";"1M";0.01;APV
2023-06-06;"8305";"3M";0.01;APV
2023-06-06;"8305";"6M";0.01;APV
2023-06-06;"8305";"1Y";-0.02;APV
2023-06-06;"8305";YTD;0.02;APV
2023-06-07;"8305";"1M";0.00;APV
2023-06-07;"8305";"3M";0.01;APV
2023-06-07;"8305";"6M";0.02;APV
2023-06-07;"8305";"1Y";-0.02;APV
2023-06-07;"8305";YTD;0.02;APV
2023-06-08;"8305";"1M";-0.02;APV
2023-06-08;"8305";"3M";0.00;APV
2023-06-08;"8305";"6M";0.02;APV
2023-06-08;"8305";"1Y";-0.01;APV
2023-06-08;"8305";YTD;0.02;APV
2023-06-09;"8305";"1M";-0.01;APV
2023-06-09;"8305";"3M";0.00;APV
2023-06-09;"8305";"6M";0.02;APV
2023-06-09;"8305";"1Y";0.02;APV
2023-06-09;"8305";YTD;0.02;APV
2023-06-10;"8305";"1M";-0.01;APV
2023-06-10;"8305";"3M";0.01;APV
2023-06-10;"8305";"6M";0.02;APV
2023-06-10;"8305";"1Y";0.00;APV
2023-06-10;"8305";YTD;0.02;APV
2023-06-11;"8305";"1M";-0.01;APV
2023-06-11;"8305";"3M";0.01;APV
2023-06-11;"8305";"6M";0.02;APV
2023-06-11;"8305";"1Y";0.00;APV
2023-06-11;"8305";YTD;0.02;APV
2023-06-12;"8305";"1M";0.00;APV
2023-06-12;"8305";"3M";0.01;APV
2023-06-12;"8305";"6M";0.01;APV
2023-06-12;"8305";"1Y";0.00;APV
2023-06-12;"8305";YTD;0.02;APV
2023-06-13;"8305";"1M";0.00;APV
2023-06-13;"8305";"3M";0.02;APV
2023-06-13;"8305";"6M";0.02;APV
2023-06-13;"8305";"1Y";0.02;APV
2023-06-13;"8305";YTD;0.02;APV
2023-06-14;"8305";"1M";0.00;APV
2023-06-14;"8305";"3M";0.02;APV
2023-06-14;"8305";"6M";0.03;APV
2023-06-14;"8305";"1Y";0.03;APV
2023-06-14;"8305";YTD;0.02;APV
2023-06-15;"8305";"1M";0.00;APV
2023-06-15;"8305";"3M";0.05;APV
2023-06-15;"8305";"6M";0.06;APV
2023-06-15;"8305";"1Y";0.03;APV
2023-06-15;"8305";YTD;0.03;APV
2023-06-16;"8305";"1M";0.00;APV
2023-06-16;"8305";"3M";0.05;APV
2023-06-16;"8305";"6M";0.05;APV
2023-06-16;"8305";"1Y";0.05;APV
2023-06-16;"8305";YTD;0.03;APV
2023-06-17;"8305";"1M";0.00;APV
2023-06-17;"8305";"3M";0.06;APV
2023-06-17;"8305";"6M";0.05;APV
2023-06-17;"8305";"1Y";0.04;APV
2023-06-17;"8305";YTD;0.03;APV
2023-06-18;"8305";"1M";0.00;APV
2023-06-18;"8305";"3M";0.06;APV
2023-06-18;"8305";"6M";0.05;APV
2023-06-18;"8305";"1Y";0.04;APV
2023-06-18;"8305";YTD;0.03;APV
2023-06-19;"8305";"1M";0.00;APV
2023-06-19;"8305";"3M";0.06;APV
2023-06-19;"8305";"6M";0.04;APV
2023-06-19;"8305";"1Y";0.05;APV
2023-06-19;"8305";YTD;0.03;APV
2023-06-20;"8305";"1M";0.01;APV
2023-06-20;"8305";"3M";0.06;APV
2023-06-20;"8305";"6M";0.03;APV
2023-06-20;"8305";"1Y";0.05;APV
2023-06-20;"8305";YTD;0.04;APV
2023-06-21;"8305";"1M";0.01;APV
2023-06-21;"8305";"3M";0.04;APV
2023-06-21;"8305";"6M";0.04;APV
2023-06-21;"8305";"1Y";0.05;APV
2023-06-21;"8305";YTD;0.04;APV
2023-06-22;"8305";"1M";0.00;APV
2023-06-22;"8305";"3M";0.04;APV
2023-06-22;"8305";"6M";0.05;APV
2023-06-22;"8305";"1Y";0.06;APV
2023-06-22;"8305";YTD;0.04;APV
2023-06-23;"8305";"1M";-0.01;APV
2023-06-23;"8305";"3M";0.04;APV
2023-06-23;"8305";"6M";0.02;APV
2023-06-23;"8305";"1Y";0.07;APV
2023-06-23;"8305";YTD;0.02;APV
2023-06-24;"8305";"1M";0.00;APV
2023-06-24;"8305";"3M";0.04;APV
2023-06-24;"8305";"6M";0.02;APV
2023-06-24;"8305";"1Y";0.06;APV
2023-06-24;"8305";YTD;0.02;APV
2023-06-25;"8305";"1M";0.01;APV
2023-06-25;"8305";"3M";0.04;APV
2023-06-25;"8305";"6M";0.02;APV
2023-06-25;"8305";"1Y";0.06;APV
2023-06-25;"8305";YTD;0.02;APV
2023-06-26;"8305";"1M";0.02;APV
2023-06-26;"8305";"3M";0.04;APV
2023-06-26;"8305";"6M";0.03;APV
2023-06-26;"8305";"1Y";0.06;APV
2023-06-26;"8305";YTD;0.02;APV
2023-06-27;"8305";"1M";0.02;APV
2023-06-27;"8305";"3M";0.04;APV
2023-06-27;"8305";"6M";0.03;APV
2023-06-27;"8305";"1Y";0.06;APV
2023-06-27;"8305";YTD;0.02;APV
2023-06-28;"8305";"1M";0.02;APV
2023-06-28;"8305";"3M";0.04;APV
2023-06-28;"8305";"6M";0.03;APV
2023-06-28;"8305";"1Y";0.05;APV
2023-06-28;"8305";YTD;0.02;APV
2023-06-29;"8305";"1M";0.03;APV
2023-06-29;"8305";"3M";0.04;APV
2023-06-29;"8305";"6M";0.03;APV
2023-06-29;"8305";"1Y";0.06;APV
2023-06-29;"8305";YTD;0.03;APV
2023-06-30;"8305";"1M";0.04;APV
2023-06-30;"8305";"3M";0.05;APV
2023-06-30;"8305";"6M";0.04;APV
2023-06-30;"8305";"1Y";0.09;APV
2023-06-30;"8305";YTD;0.04;APV
2023-07-01;"8305";"1M";0.06;APV
2023-07-01;"8305";"3M";0.05;APV
2023-07-01;"8305";"6M";0.04;APV
2023-07-01;"8305";"1Y";0.08;APV
2023-07-01;"8305";YTD;0.04;APV
2023-07-02;"8305";"1M";0.03;APV
2023-07-02;"8305";"3M";0.05;APV
2023-07-02;"8305";"6M";0.04;APV
2023-07-02;"8305";"1Y";0.08;APV
2023-07-02;"8305";YTD;0.04;APV
2023-07-03;"8305";"1M";0.05;APV
2023-07-03;"8305";"3M";0.06;APV
2023-07-03;"8305";"6M";0.08;APV
2023-07-03;"8305";"1Y";0.09;APV
2023-07-03;"8305";YTD;0.05;APV
2023-07-04;"8305";"1M";0.05;APV
2023-07-04;"8305";"3M";0.09;APV
2023-07-04;"8305";"6M";0.10;APV
2023-07-04;"8305";"1Y";0.10;APV
2023-07-04;"8305";YTD;0.06;APV
2023-07-05;"8305";"1M";0.04;APV
2023-07-05;"8305";"3M";0.08;APV
2023-07-05;"8305";"6M";0.08;APV
2023-07-05;"8305";"1Y";0.09;APV
2023-07-05;"8305";YTD;0.05;APV
2023-07-06;"8305";"1M";0.02;APV
2023-07-06;"8305";"3M";0.06;APV
2023-07-06;"8305";"6M";0.07;APV
2023-07-06;"8305";"1Y";0.08;APV
2023-07-06;"8305";YTD;0.04;APV
2023-07-07;"8305";"1M";0.05;APV
2023-07-07;"8305";"3M";0.09;APV
2023-07-07;"8305";"6M";0.10;APV
2023-07-07;"8305";"1Y";0.09;APV
2023-07-07;"8305";YTD;0.07;APV
2023-07-08;"8305";"1M";0.05;APV
2023-07-08;"8305";"3M";0.09;APV
2023-07-08;"8305";"6M";0.10;APV
2023-07-08;"8305";"1Y";0.09;APV
2023-07-08;"8305";YTD;0.07;APV
2023-07-09;"8305";"1M";0.05;APV
2023-07-09;"8305";"3M";0.09;APV
2023-07-09;"8305";"6M";0.10;APV
2023-07-09;"8305";"1Y";0.09;APV
2023-07-09;"8305";YTD;0.07;APV
2023-07-10;"8305";"1M";0.05;APV
2023-07-10;"8305";"3M";0.09;APV
2023-07-10;"8305";"6M";0.10;APV
2023-07-10;"8305";"1Y";0.09;APV
2023-07-10;"8305";YTD;0.07;APV
2023-07-11;"8305";"1M";0.06;APV
2023-07-11;"8305";"3M";0.09;APV
2023-07-11;"8305";"6M";0.10;APV
2023-07-11;"8305";"1Y";0.11;APV
2023-07-11;"8305";YTD;0.08;APV
2023-07-12;"8305";"1M";0.07;APV
2023-07-12;"8305";"3M";0.09;APV
2023-07-12;"8305";"6M";0.11;APV
2023-07-12;"8305";"1Y";0.13;APV
2023-07-12;"8305";YTD;0.09;APV
2023-07-13;"8305";"1M";0.06;APV
2023-07-13;"8305";"3M";0.09;APV
2023-07-13;"8305";"6M";0.11;APV
2023-07-13;"8305";"1Y";0.11;APV
2023-07-13;"8305";YTD;0.09;APV
2023-07-14;"8305";"1M";0.07;APV
2023-07-14;"8305";"3M";0.09;APV
2023-07-14;"8305";"6M";0.13;APV
2023-07-14;"8305";"1Y";0.12;APV
2023-07-14;"8305";YTD;0.10;APV
2023-07-15;"8305";"1M";0.07;APV
2023-07-15;"8305";"3M";0.09;APV
2023-07-15;"8305";"6M";0.13;APV
2023-07-15;"8305";"1Y";0.13;APV
2023-07-15;"8305";YTD;0.10;APV
2023-07-16;"8305";"1M";0.07;APV
2023-07-16;"8305";"3M";0.09;APV
2023-07-16;"8305";"6M";0.13;APV
2023-07-16;"8305";"1Y";0.13;APV
2023-07-16;"8305";YTD;0.10;APV
2023-07-17;"8305";"1M";0.08;APV
2023-07-17;"8305";"3M";0.09;APV
2023-07-17;"8305";"6M";0.14;APV
2023-07-17;"8305";"1Y";0.14;APV
2023-07-17;"8305";YTD;0.11;APV
2023-07-18;"8305";"1M";0.10;APV
2023-07-18;"8305";"3M";0.10;APV
2023-07-18;"8305";"6M";0.14;APV
2023-07-18;"8305";"1Y";0.16;APV
2023-07-18;"8305";YTD;0.13;APV
2023-07-19;"8305";"1M";0.10;APV
2023-07-19;"8305";"3M";0.12;APV
2023-07-19;"8305";"6M";0.15;APV
2023-07-19;"8305";"1Y";0.14;APV
2023-07-19;"8305";YTD;0.13;APV
2023-07-20;"8305";"1M";0.09;APV
2023-07-20;"8305";"3M";0.12;APV
2023-07-20;"8305";"6M";0.14;APV
2023-07-20;"8305";"1Y";0.14;APV
2023-07-20;"8305";YTD;0.13;APV
2023-07-21;"8305";"1M";0.08;APV
2023-07-21;"8305";"3M";0.15;APV
2023-07-21;"8305";"6M";0.14;APV
2023-07-21;"8305";"1Y";0.12;APV
2023-07-21;"8305";YTD;0.12;APV
2023-07-22;"8305";"1M";0.08;APV
2023-07-22;"8305";"3M";0.15;APV
2023-07-22;"8305";"6M";0.14;APV
2023-07-22;"8305";"1Y";0.12;APV
2023-07-22;"8305";YTD;0.12;APV
2023-07-23;"8305";"1M";0.10;APV
2023-07-23;"8305";"3M";0.15;APV
2023-07-23;"8305";"6M";0.12;APV
2023-07-23;"8305";"1Y";0.12;APV
2023-07-23;"8305";YTD;0.12;APV
2023-07-24;"8305";"1M";0.11;APV
2023-07-24;"8305";"3M";0.14;APV
2023-07-24;"8305";"6M";0.14;APV
2023-07-24;"8305";"1Y";0.13;APV
2023-07-24;"8305";YTD;0.13;APV
2023-07-25;"8305";"1M";0.12;APV
2023-07-25;"8305";"3M";0.15;APV
2023-07-25;"8305";"6M";0.15;APV
2023-07-25;"8305";"1Y";0.13;APV
2023-07-25;"8305";YTD;0.14;APV
2023-07-26;"8305";"1M";0.11;APV
2023-07-26;"8305";"3M";0.15;APV
2023-07-26;"8305";"6M";0.13;APV
2023-07-26;"8305";"1Y";0.13;APV
2023-07-26;"8305";YTD;0.13;APV
2023-07-27;"8305";"1M";0.11;APV
2023-07-27;"8305";"3M";0.12;APV
2023-07-27;"8305";"6M";0.11;APV
2023-07-27;"8305";"1Y";0.11;APV
2023-07-27;"8305";YTD;0.12;APV
2023-07-28;"8305";"1M";0.11;APV
2023-07-28;"8305";"3M";0.12;APV
2023-07-28;"8305";"6M";0.12;APV
2023-07-28;"8305";"1Y";0.11;APV
2023-07-28;"8305";YTD;0.13;APV
2023-07-29;"8305";"1M";0.10;APV
2023-07-29;"8305";"3M";0.12;APV
2023-07-29;"8305";"6M";0.12;APV
2023-07-29;"8305";"1Y";0.11;APV
2023-07-29;"8305";YTD;0.13;APV
2023-07-30;"8305";"1M";0.08;APV
2023-07-30;"8305";"3M";0.12;APV
2023-07-30;"8305";"6M";0.12;APV
2023-07-30;"8305";"1Y";0.11;APV
2023-07-30;"8305";YTD;0.13;APV
2023-07-31;"8305";"1M";0.09;APV
2023-07-31;"8305";"3M";0.13;APV
2023-07-31;"8305";"6M";0.13;APV
2023-07-31;"8305";"1Y";0.12;APV
2023-07-31;"8305";YTD;0.13;APV
2023-01-31;"8076";"1M";0.01;APV
2023-01-31;"8076";"3M";0.01;APV
2023-01-31;"8076";"6M";-0.01;APV
2023-01-31;"8076";"1Y";0.07;APV
2023-01-31;"8076";YTD;0.01;APV
2023-02-01;"8076";"1M";0.01;APV
2023-02-01;"8076";"3M";0.00;APV
2023-02-01;"8076";"6M";-0.01;APV
2023-02-01;"8076";"1Y";0.06;APV
2023-02-01;"8076";YTD;0.01;APV
2023-02-02;"8076";"1M";0.01;APV
2023-02-02;"8076";"3M";0.00;APV
2023-02-02;"8076";"6M";-0.01;APV
2023-02-02;"8076";"1Y";0.07;APV
2023-02-02;"8076";YTD;0.01;APV
2023-02-03;"8076";"1M";0.03;APV
2023-02-03;"8076";"3M";0.01;APV
2023-02-03;"8076";"6M";0.00;APV
2023-02-03;"8076";"1Y";0.09;APV
2023-02-03;"8076";YTD;0.01;APV
2023-02-04;"8076";"1M";0.04;APV
2023-02-04;"8076";"3M";0.00;APV
2023-02-04;"8076";"6M";0.00;APV
2023-02-04;"8076";"1Y";0.10;APV
2023-02-04;"8076";YTD;0.01;APV
2023-02-05;"8076";"1M";0.04;APV
2023-02-05;"8076";"3M";0.00;APV
2023-02-05;"8076";"6M";-0.01;APV
2023-02-05;"8076";"1Y";0.10;APV
2023-02-05;"8076";YTD;0.01;APV
2023-02-06;"8076";"1M";0.03;APV
2023-02-06;"8076";"3M";0.00;APV
2023-02-06;"8076";"6M";-0.01;APV
2023-02-06;"8076";"1Y";0.10;APV
2023-02-06;"8076";YTD;0.00;APV
2023-02-07;"8076";"1M";0.03;APV
2023-02-07;"8076";"3M";-0.02;APV
2023-02-07;"8076";"6M";-0.01;APV
2023-02-07;"8076";"1Y";0.08;APV
2023-02-07;"8076";YTD;0.00;APV
2023-02-08;"8076";"1M";0.03;APV
2023-02-08;"8076";"3M";-0.03;APV
2023-02-08;"8076";"6M";-0.02;APV
2023-02-08;"8076";"1Y";0.06;APV
2023-02-08;"8076";YTD;0.01;APV
2023-02-09;"8076";"1M";0.03;APV
2023-02-09;"8076";"3M";-0.02;APV
2023-02-09;"8076";"6M";-0.01;APV
2023-02-09;"8076";"1Y";0.06;APV
2023-02-09;"8076";YTD;0.01;APV
2023-02-10;"8076";"1M";0.04;APV
2023-02-10;"8076";"3M";-0.01;APV
2023-02-10;"8076";"6M";-0.01;APV
2023-02-10;"8076";"1Y";0.06;APV
2023-02-10;"8076";YTD;0.02;APV
2023-02-11;"8076";"1M";0.04;APV
2023-02-11;"8076";"3M";-0.01;APV
2023-02-11;"8076";"6M";-0.02;APV
2023-02-11;"8076";"1Y";0.06;APV
2023-02-11;"8076";YTD;0.02;APV
2023-02-12;"8076";"1M";0.03;APV
2023-02-12;"8076";"3M";-0.01;APV
2023-02-12;"8076";"6M";-0.03;APV
2023-02-12;"8076";"1Y";0.06;APV
2023-02-12;"8076";YTD;0.02;APV
2023-02-13;"8076";"1M";0.04;APV
2023-02-13;"8076";"3M";-0.02;APV
2023-02-13;"8076";"6M";-0.03;APV
2023-02-13;"8076";"1Y";0.05;APV
2023-02-13;"8076";YTD;0.01;APV
2023-02-14;"8076";"1M";0.03;APV
2023-02-14;"8076";"3M";-0.01;APV
2023-02-14;"8076";"6M";-0.04;APV
2023-02-14;"8076";"1Y";0.06;APV
2023-02-14;"8076";YTD;0.01;APV
2023-02-15;"8076";"1M";0.04;APV
2023-02-15;"8076";"3M";0.01;APV
2023-02-15;"8076";"6M";-0.03;APV
2023-02-15;"8076";"1Y";0.07;APV
2023-02-15;"8076";YTD;0.02;APV
2023-02-16;"8076";"1M";0.05;APV
2023-02-16;"8076";"3M";0.02;APV
2023-02-16;"8076";"6M";-0.02;APV
2023-02-16;"8076";"1Y";0.07;APV
2023-02-16;"8076";YTD;0.03;APV
2023-02-17;"8076";"1M";0.03;APV
2023-02-17;"8076";"3M";0.01;APV
2023-02-17;"8076";"6M";-0.04;APV
2023-02-17;"8076";"1Y";0.07;APV
2023-02-17;"8076";YTD;0.01;APV
2023-02-18;"8076";"1M";0.02;APV
2023-02-18;"8076";"3M";0.01;APV
2023-02-18;"8076";"6M";-0.03;APV
2023-02-18;"8076";"1Y";0.07;APV
2023-02-18;"8076";YTD;0.01;APV
2023-02-19;"8076";"1M";0.02;APV
2023-02-19;"8076";"3M";0.01;APV
2023-02-19;"8076";"6M";-0.02;APV
2023-02-19;"8076";"1Y";0.07;APV
2023-02-19;"8076";YTD;0.01;APV
2023-02-20;"8076";"1M";0.01;APV
2023-02-20;"8076";"3M";0.01;APV
2023-02-20;"8076";"6M";-0.02;APV
2023-02-20;"8076";"1Y";0.07;APV
2023-02-20;"8076";YTD;0.01;APV
2023-02-21;"8076";"1M";0.00;APV
2023-02-21;"8076";"3M";-0.03;APV
2023-02-21;"8076";"6M";-0.03;APV
2023-02-21;"8076";"1Y";0.06;APV
2023-02-21;"8076";YTD;-0.01;APV
2023-02-22;"8076";"1M";0.00;APV
2023-02-22;"8076";"3M";-0.03;APV
2023-02-22;"8076";"6M";-0.04;APV
2023-02-22;"8076";"1Y";0.08;APV
2023-02-22;"8076";YTD;-0.01;APV
2023-02-23;"8076";"1M";0.00;APV
2023-02-23;"8076";"3M";-0.01;APV
2023-02-23;"8076";"6M";-0.04;APV
2023-02-23;"8076";"1Y";0.11;APV
2023-02-23;"8076";YTD;0.00;APV
2023-02-24;"8076";"1M";0.01;APV
2023-02-24;"8076";"3M";-0.01;APV
2023-02-24;"8076";"6M";-0.04;APV
2023-02-24;"8076";"1Y";0.11;APV
2023-02-24;"8076";YTD;0.01;APV
2023-02-25;"8076";"1M";0.01;APV
2023-02-25;"8076";"3M";0.00;APV
2023-02-25;"8076";"6M";-0.05;APV
2023-02-25;"8076";"1Y";0.09;APV
2023-02-25;"8076";YTD;0.01;APV
2023-02-26;"8076";"1M";-0.01;APV
2023-02-26;"8076";"3M";0.00;APV
2023-02-26;"8076";"6M";-0.05;APV
2023-02-26;"8076";"1Y";0.09;APV
2023-02-26;"8076";YTD;0.01;APV
2023-02-27;"8076";"1M";0.00;APV
2023-02-27;"8076";"3M";0.00;APV
2023-02-27;"8076";"6M";-0.05;APV
2023-02-27;"8076";"1Y";0.10;APV
2023-02-27;"8076";YTD;0.01;APV
2023-02-28;"8076";"1M";0.00;APV
2023-02-28;"8076";"3M";0.02;APV
2023-02-28;"8076";"6M";-0.04;APV
2023-02-28;"8076";"1Y";0.09;APV
2023-02-28;"8076";YTD;0.02;APV
2023-03-01;"8076";"1M";0.01;APV
2023-03-01;"8076";"3M";0.00;APV
2023-03-01;"8076";"6M";-0.03;APV
2023-03-01;"8076";"1Y";0.11;APV
2023-03-01;"8076";YTD;0.02;APV
2023-03-02;"8076";"1M";0.01;APV
2023-03-02;"8076";"3M";0.00;APV
2023-03-02;"8076";"6M";-0.07;APV
2023-03-02;"8076";"1Y";0.10;APV
2023-03-02;"8076";YTD;0.02;APV
2023-03-03;"8076";"1M";0.02;APV
2023-03-03;"8076";"3M";0.01;APV
2023-03-03;"8076";"6M";-0.06;APV
2023-03-03;"8076";"1Y";0.09;APV
2023-03-03;"8076";YTD;0.03;APV
2023-03-04;"8076";"1M";0.02;APV
2023-03-04;"8076";"3M";0.01;APV
2023-03-04;"8076";"6M";-0.06;APV
2023-03-04;"8076";"1Y";0.07;APV
2023-03-04;"8076";YTD;0.03;APV
2023-03-05;"8076";"1M";0.02;APV
2023-03-05;"8076";"3M";0.01;APV
2023-03-05;"8076";"6M";-0.08;APV
2023-03-05;"8076";"1Y";0.07;APV
2023-03-05;"8076";YTD;0.03;APV
2023-03-06;"8076";"1M";0.02;APV
2023-03-06;"8076";"3M";0.02;APV
2023-03-06;"8076";"6M";-0.06;APV
2023-03-06;"8076";"1Y";0.07;APV
2023-03-06;"8076";YTD;0.03;APV
2023-03-07;"8076";"1M";0.02;APV
2023-03-07;"8076";"3M";0.02;APV
2023-03-07;"8076";"6M";-0.05;APV
2023-03-07;"8076";"1Y";0.07;APV
2023-03-07;"8076";YTD;0.02;APV
2023-03-08;"8076";"1M";0.02;APV
2023-03-08;"8076";"3M";0.03;APV
2023-03-08;"8076";"6M";-0.04;APV
2023-03-08;"8076";"1Y";0.08;APV
2023-03-08;"8076";YTD;0.03;APV
2023-03-09;"8076";"1M";0.01;APV
2023-03-09;"8076";"3M";0.03;APV
2023-03-09;"8076";"6M";-0.06;APV
2023-03-09;"8076";"1Y";0.07;APV
2023-03-09;"8076";YTD;0.03;APV
2023-03-10;"8076";"1M";0.00;APV
2023-03-10;"8076";"3M";0.02;APV
2023-03-10;"8076";"6M";-0.06;APV
2023-03-10;"8076";"1Y";0.07;APV
2023-03-10;"8076";YTD;0.02;APV
2023-03-11;"8076";"1M";0.00;APV
2023-03-11;"8076";"3M";0.02;APV
2023-03-11;"8076";"6M";-0.06;APV
2023-03-11;"8076";"1Y";0.07;APV
2023-03-11;"8076";YTD;0.02;APV
2023-03-12;"8076";"1M";0.00;APV
2023-03-12;"8076";"3M";0.02;APV
2023-03-12;"8076";"6M";-0.06;APV
2023-03-12;"8076";"1Y";0.07;APV
2023-03-12;"8076";YTD;0.02;APV
2023-03-13;"8076";"1M";0.00;APV
2023-03-13;"8076";"3M";0.02;APV
2023-03-13;"8076";"6M";-0.06;APV
2023-03-13;"8076";"1Y";0.06;APV
2023-03-13;"8076";YTD;0.01;APV
2023-03-14;"8076";"1M";0.00;APV
2023-03-14;"8076";"3M";0.01;APV
2023-03-14;"8076";"6M";-0.07;APV
2023-03-14;"8076";"1Y";0.06;APV
2023-03-14;"8076";YTD;0.01;APV
2023-03-15;"8076";"1M";-0.03;APV
2023-03-15;"8076";"3M";0.01;APV
2023-03-15;"8076";"6M";-0.08;APV
2023-03-15;"8076";"1Y";0.03;APV
2023-03-15;"8076";YTD;-0.01;APV
2023-03-16;"8076";"1M";-0.04;APV
2023-03-16;"8076";"3M";0.00;APV
2023-03-16;"8076";"6M";-0.08;APV
2023-03-16;"8076";"1Y";0.02;APV
2023-03-16;"8076";YTD;-0.01;APV
2023-03-17;"8076";"1M";-0.04;APV
2023-03-17;"8076";"3M";-0.01;APV
2023-03-17;"8076";"6M";-0.09;APV
2023-03-17;"8076";"1Y";-0.02;APV
2023-03-17;"8076";YTD;-0.03;APV
2023-03-18;"8076";"1M";-0.04;APV
2023-03-18;"8076";"3M";-0.01;APV
2023-03-18;"8076";"6M";-0.09;APV
2023-03-18;"8076";"1Y";-0.03;APV
2023-03-18;"8076";YTD;-0.03;APV
2023-03-19;"8076";"1M";-0.04;APV
2023-03-19;"8076";"3M";-0.02;APV
2023-03-19;"8076";"6M";-0.09;APV
2023-03-19;"8076";"1Y";-0.03;APV
2023-03-19;"8076";YTD;-0.03;APV
2023-03-20;"8076";"1M";-0.04;APV
2023-03-20;"8076";"3M";-0.03;APV
2023-03-20;"8076";"6M";-0.06;APV
2023-03-20;"8076";"1Y";-0.03;APV
2023-03-20;"8076";YTD;-0.03;APV
2023-03-21;"8076";"1M";0.00;APV
2023-03-21;"8076";"3M";-0.01;APV
2023-03-21;"8076";"6M";-0.04;APV
2023-03-21;"8076";"1Y";-0.04;APV
2023-03-21;"8076";YTD;0.00;APV
2023-03-22;"8076";"1M";0.00;APV
2023-03-22;"8076";"3M";0.00;APV
2023-03-22;"8076";"6M";-0.04;APV
2023-03-22;"8076";"1Y";-0.02;APV
2023-03-22;"8076";YTD;-0.01;APV
2023-03-23;"8076";"1M";-0.01;APV
2023-03-23;"8076";"3M";-0.01;APV
2023-03-23;"8076";"6M";-0.02;APV
2023-03-23;"8076";"1Y";-0.01;APV
2023-03-23;"8076";YTD;-0.01;APV
2023-03-24;"8076";"1M";-0.02;APV
2023-03-24;"8076";"3M";-0.01;APV
2023-03-24;"8076";"6M";-0.02;APV
2023-03-24;"8076";"1Y";-0.04;APV
2023-03-24;"8076";YTD;-0.01;APV
2023-03-25;"8076";"1M";-0.02;APV
2023-03-25;"8076";"3M";-0.01;APV
2023-03-25;"8076";"6M";-0.02;APV
2023-03-25;"8076";"1Y";-0.04;APV
2023-03-25;"8076";YTD;-0.01;APV
2023-03-26;"8076";"1M";-0.02;APV
2023-03-26;"8076";"3M";-0.01;APV
2023-03-26;"8076";"6M";-0.02;APV
2023-03-26;"8076";"1Y";-0.04;APV
2023-03-26;"8076";YTD;-0.01;APV
2023-03-27;"8076";"1M";-0.02;APV
2023-03-27;"8076";"3M";0.00;APV
2023-03-27;"8076";"6M";-0.02;APV
2023-03-27;"8076";"1Y";-0.04;APV
2023-03-27;"8076";YTD;-0.01;APV
2023-03-28;"8076";"1M";-0.03;APV
2023-03-28;"8076";"3M";-0.01;APV
2023-03-28;"8076";"6M";0.00;APV
2023-03-28;"8076";"1Y";-0.03;APV
2023-03-28;"8076";YTD;-0.01;APV
2023-03-29;"8076";"1M";-0.02;APV
2023-03-29;"8076";"3M";0.00;APV
2023-03-29;"8076";"6M";0.02;APV
2023-03-29;"8076";"1Y";-0.01;APV
2023-03-29;"8076";YTD;0.00;APV
2023-03-30;"8076";"1M";-0.02;APV
2023-03-30;"8076";"3M";-0.01;APV
2023-03-30;"8076";"6M";0.00;APV
2023-03-30;"8076";"1Y";-0.01;APV
2023-03-30;"8076";YTD;-0.01;APV
2023-03-31;"8076";"1M";-0.02;APV
2023-03-31;"8076";"3M";0.00;APV
2023-03-31;"8076";"6M";0.01;APV
2023-03-31;"8076";"1Y";-0.02;APV
2023-03-31;"8076";YTD;0.00;APV
2023-04-01;"8076";"1M";-0.02;APV
2023-04-01;"8076";"3M";0.00;APV
2023-04-01;"8076";"6M";0.01;APV
2023-04-01;"8076";"1Y";-0.02;APV
2023-04-01;"8076";YTD;0.00;APV
2023-04-02;"8076";"1M";-0.02;APV
2023-04-02;"8076";"3M";0.00;APV
2023-04-02;"8076";"6M";0.01;APV
2023-04-02;"8076";"1Y";-0.02;APV
2023-04-02;"8076";YTD;0.00;APV
2023-04-03;"8076";"1M";-0.03;APV
2023-04-03;"8076";"3M";0.02;APV
2023-04-03;"8076";"6M";0.00;APV
2023-04-03;"8076";"1Y";-0.03;APV
2023-04-03;"8076";YTD;-0.01;APV
2023-04-04;"8076";"1M";-0.05;APV
2023-04-04;"8076";"3M";0.01;APV
2023-04-04;"8076";"6M";-0.04;APV
2023-04-04;"8076";"1Y";-0.04;APV
2023-04-04;"8076";YTD;-0.02;APV
2023-04-05;"8076";"1M";-0.05;APV
2023-04-05;"8076";"3M";0.01;APV
2023-04-05;"8076";"6M";-0.02;APV
2023-04-05;"8076";"1Y";-0.03;APV
2023-04-05;"8076";YTD;-0.02;APV
2023-04-06;"8076";"1M";-0.04;APV
